,Date,State,Residences
2674426,2020-03-07,Morelos,1.0
2674427,2020-03-08,Morelos,0.0
2674428,2020-03-09,Morelos,6.0
2674429,2020-03-10,Morelos,-2.0
2674430,2020-03-11,Morelos,-2.0
2674431,2020-03-12,Morelos,-2.0
2674432,2020-03-13,Morelos,-1.0
2674433,2020-03-14,Morelos,-1.0
2674434,2020-03-15,Morelos,-1.0
2674435,2020-03-16,Morelos,10.0
2674436,2020-03-17,Morelos,0.0
2674437,2020-03-18,Morelos,5.0
2674438,2020-03-19,Morelos,7.0
2674439,2020-03-20,Morelos,8.0
2674440,2020-03-21,Morelos,7.0
2674441,2020-03-22,Morelos,7.0
2674442,2020-03-23,Morelos,10.0
2674443,2020-03-24,Morelos,11.0
2674444,2020-03-25,Morelos,13.0
2674445,2020-03-26,Morelos,14.0
2674446,2020-03-27,Morelos,15.0
2674447,2020-03-28,Morelos,12.0
2674448,2020-03-29,Morelos,11.0
2674449,2020-03-30,Morelos,14.0
2674450,2020-03-31,Morelos,14.0
2674451,2020-04-01,Morelos,16.0
2674452,2020-04-02,Morelos,17.0
2674453,2020-04-03,Morelos,18.0
2674454,2020-04-04,Morelos,15.0
2674455,2020-04-05,Morelos,13.0
2674456,2020-04-06,Morelos,17.0
2674457,2020-04-07,Morelos,17.0
2674458,2020-04-08,Morelos,17.0
2674459,2020-04-09,Morelos,20.0
2674460,2020-04-10,Morelos,27.0
2674461,2020-04-11,Morelos,19.0
2674462,2020-04-12,Morelos,15.0
2674463,2020-04-13,Morelos,18.0
2674464,2020-04-14,Morelos,18.0
2674465,2020-04-15,Morelos,19.0
2674466,2020-04-16,Morelos,19.0
2674467,2020-04-17,Morelos,21.0
2674468,2020-04-18,Morelos,17.0
2674469,2020-04-19,Morelos,14.0
2674470,2020-04-20,Morelos,18.0
2674471,2020-04-21,Morelos,19.0
2674472,2020-04-22,Morelos,20.0
2674473,2020-04-23,Morelos,20.0
2674474,2020-04-24,Morelos,22.0
2674475,2020-04-25,Morelos,18.0
2674476,2020-04-26,Morelos,15.0
2674477,2020-04-27,Morelos,20.0
2674478,2020-04-28,Morelos,15.0
2674479,2020-04-29,Morelos,20.0
2674480,2020-04-30,Morelos,18.0
2674481,2020-05-01,Morelos,24.0
2674482,2020-05-02,Morelos,18.0
2674483,2020-05-03,Morelos,15.0
2674484,2020-05-04,Morelos,19.0
2674485,2020-05-05,Morelos,20.0
2674486,2020-05-06,Morelos,21.0
2674487,2020-05-07,Morelos,21.0
2674488,2020-05-08,Morelos,23.0
2674489,2020-05-09,Morelos,18.0
2674490,2020-05-10,Morelos,13.0
2674491,2020-05-11,Morelos,20.0
2674492,2020-05-12,Morelos,20.0
2674493,2020-05-13,Morelos,21.0
2674494,2020-05-14,Morelos,21.0
2674495,2020-05-15,Morelos,22.0
2674496,2020-05-16,Morelos,18.0
2674497,2020-05-17,Morelos,15.0
2674498,2020-05-18,Morelos,20.0
2674499,2020-05-19,Morelos,20.0
2674500,2020-05-20,Morelos,21.0
2674501,2020-05-21,Morelos,21.0
2674502,2020-05-22,Morelos,22.0
2674503,2020-05-23,Morelos,18.0
2674504,2020-05-24,Morelos,15.0
2674505,2020-05-25,Morelos,20.0
2674506,2020-05-26,Morelos,19.0
2674507,2020-05-27,Morelos,20.0
2674508,2020-05-28,Morelos,20.0
2674509,2020-05-29,Morelos,22.0
2674510,2020-05-30,Morelos,16.0
2674511,2020-05-31,Morelos,14.0
2674512,2020-06-01,Morelos,18.0
2674513,2020-06-02,Morelos,18.0
2674514,2020-06-03,Morelos,19.0
2674515,2020-06-04,Morelos,19.0
2674516,2020-06-05,Morelos,20.0
2674517,2020-06-06,Morelos,16.0
2674518,2020-06-07,Morelos,14.0
2674519,2020-06-08,Morelos,18.0
2674520,2020-06-09,Morelos,17.0
2674521,2020-06-10,Morelos,18.0
2674522,2020-06-11,Morelos,19.0
2674523,2020-06-12,Morelos,19.0
2674524,2020-06-13,Morelos,15.0
2674525,2020-06-14,Morelos,12.0
2674526,2020-06-15,Morelos,16.0
2674527,2020-06-16,Morelos,17.0
2674528,2020-06-17,Morelos,17.0
2674529,2020-06-18,Morelos,17.0
2674530,2020-06-19,Morelos,17.0
2674531,2020-06-20,Morelos,14.0
2674532,2020-06-21,Morelos,10.0
2674533,2020-06-22,Morelos,17.0
2674534,2020-06-23,Morelos,17.0
2674535,2020-06-24,Morelos,18.0
2674536,2020-06-25,Morelos,18.0
2674537,2020-06-26,Morelos,18.0
2674538,2020-06-27,Morelos,14.0
2674539,2020-06-28,Morelos,11.0
2674540,2020-06-29,Morelos,15.0
2674541,2020-06-30,Morelos,14.0
2674542,2020-07-01,Morelos,15.0
2674543,2020-07-02,Morelos,15.0
2674544,2020-07-03,Morelos,16.0
2674545,2020-07-04,Morelos,12.0
2674546,2020-07-05,Morelos,11.0
2674547,2020-07-06,Morelos,14.0
2674548,2020-07-07,Morelos,14.0
2674549,2020-07-08,Morelos,15.0
2674550,2020-07-09,Morelos,15.0
2674551,2020-07-10,Morelos,15.0
2674552,2020-07-11,Morelos,12.0
2674553,2020-07-12,Morelos,10.0
2674554,2020-07-13,Morelos,13.0
2674555,2020-07-14,Morelos,14.0
2674556,2020-07-15,Morelos,13.0
2674557,2020-07-16,Morelos,13.0
2674558,2020-07-17,Morelos,14.0
2674559,2020-07-18,Morelos,10.0
2674560,2020-07-19,Morelos,8.0
2674561,2020-07-20,Morelos,13.0
2674562,2020-07-21,Morelos,13.0
2674563,2020-07-22,Morelos,14.0
2674564,2020-07-23,Morelos,14.0
2674565,2020-07-24,Morelos,14.0
2674566,2020-07-25,Morelos,11.0
2674567,2020-07-26,Morelos,9.0
2674568,2020-07-27,Morelos,13.0
2674569,2020-07-28,Morelos,14.0
2674570,2020-07-29,Morelos,14.0
2674571,2020-07-30,Morelos,13.0
2674572,2020-07-31,Morelos,14.0
2674573,2020-08-01,Morelos,9.0
2674574,2020-08-02,Morelos,8.0
2674575,2020-08-03,Morelos,12.0
2674576,2020-08-04,Morelos,12.0
2674577,2020-08-05,Morelos,13.0
2674578,2020-08-06,Morelos,13.0
2674579,2020-08-07,Morelos,13.0
2674580,2020-08-08,Morelos,10.0
2674581,2020-08-09,Morelos,8.0
2674582,2020-08-10,Morelos,12.0
2674583,2020-08-11,Morelos,12.0
2674584,2020-08-12,Morelos,13.0
2674585,2020-08-13,Morelos,13.0
2674586,2020-08-14,Morelos,13.0
2674587,2020-08-15,Morelos,8.0
2674588,2020-08-16,Morelos,7.0
2674589,2020-08-17,Morelos,11.0
2674590,2020-08-18,Morelos,12.0
2674591,2020-08-19,Morelos,12.0
2674592,2020-08-20,Morelos,13.0
2674593,2020-08-21,Morelos,12.0
2674594,2020-08-22,Morelos,9.0
2674595,2020-08-23,Morelos,7.0
2674596,2020-08-24,Morelos,13.0
2674597,2020-08-25,Morelos,13.0
2674598,2020-08-26,Morelos,13.0
2674599,2020-08-27,Morelos,13.0
2674600,2020-08-28,Morelos,12.0
2674601,2020-08-29,Morelos,8.0
2674602,2020-08-30,Morelos,6.0
2674603,2020-08-31,Morelos,11.0
2674604,2020-09-01,Morelos,11.0
2674605,2020-09-02,Morelos,12.0
2674606,2020-09-03,Morelos,12.0
2674607,2020-09-04,Morelos,12.0
2674608,2020-09-05,Morelos,8.0
2674609,2020-09-06,Morelos,7.0
2674610,2020-09-07,Morelos,12.0
2674611,2020-09-08,Morelos,11.0
2674612,2020-09-09,Morelos,12.0
2674613,2020-09-10,Morelos,12.0
2674614,2020-09-11,Morelos,11.0
2674615,2020-09-12,Morelos,7.0
2674616,2020-09-13,Morelos,5.0
2674617,2020-09-14,Morelos,10.0
2674618,2020-09-15,Morelos,7.0
2674619,2020-09-16,Morelos,17.0
2674620,2020-09-17,Morelos,12.0
2674621,2020-09-18,Morelos,14.0
2674622,2020-09-19,Morelos,9.0
2674623,2020-09-20,Morelos,7.0
2674624,2020-09-21,Morelos,12.0
2674625,2020-09-22,Morelos,12.0
2674626,2020-09-23,Morelos,13.0
2674627,2020-09-24,Morelos,13.0
2674628,2020-09-25,Morelos,13.0
2674629,2020-09-26,Morelos,8.0
2674630,2020-09-27,Morelos,7.0
2674631,2020-09-28,Morelos,12.0
2674632,2020-09-29,Morelos,12.0
2674633,2020-09-30,Morelos,11.0
2674634,2020-10-01,Morelos,10.0
2674635,2020-10-02,Morelos,10.0
2674636,2020-10-03,Morelos,6.0
2674637,2020-10-04,Morelos,4.0
2674638,2020-10-05,Morelos,10.0
2674639,2020-10-06,Morelos,10.0
2674640,2020-10-07,Morelos,11.0
2674641,2020-10-08,Morelos,12.0
2674642,2020-10-09,Morelos,12.0
2674643,2020-10-10,Morelos,7.0
2674644,2020-10-11,Morelos,5.0
2674645,2020-10-12,Morelos,11.0
2674646,2020-10-13,Morelos,11.0
2674647,2020-10-14,Morelos,11.0
2674648,2020-10-15,Morelos,11.0
2674649,2020-10-16,Morelos,11.0
2674650,2020-10-17,Morelos,6.0
2674651,2020-10-18,Morelos,5.0
2674652,2020-10-19,Morelos,11.0
2674653,2020-10-20,Morelos,11.0
2674654,2020-10-21,Morelos,12.0
2674655,2020-10-22,Morelos,12.0
2674656,2020-10-23,Morelos,12.0
2674657,2020-10-24,Morelos,7.0
2674658,2020-10-25,Morelos,5.0
2674659,2020-10-26,Morelos,11.0
2674660,2020-10-27,Morelos,11.0
2674661,2020-10-28,Morelos,11.0
2674662,2020-10-29,Morelos,11.0
2674663,2020-10-30,Morelos,10.0
2674664,2020-10-31,Morelos,5.0
2674665,2020-11-01,Morelos,4.0
2674666,2020-11-02,Morelos,13.0
2674667,2020-11-03,Morelos,10.0
2674668,2020-11-04,Morelos,12.0
2674669,2020-11-05,Morelos,11.0
2674670,2020-11-06,Morelos,12.0
2674671,2020-11-07,Morelos,7.0
2674672,2020-11-08,Morelos,5.0
2674673,2020-11-09,Morelos,10.0
2674674,2020-11-10,Morelos,10.0
2674675,2020-11-11,Morelos,11.0
2674676,2020-11-12,Morelos,11.0
2674677,2020-11-13,Morelos,10.0
2674678,2020-11-14,Morelos,5.0
2674679,2020-11-15,Morelos,3.0
2674680,2020-11-16,Morelos,13.0
2674681,2020-11-17,Morelos,9.0
2674682,2020-11-18,Morelos,11.0
2674683,2020-11-19,Morelos,11.0
2674684,2020-11-20,Morelos,11.0
2674685,2020-11-21,Morelos,6.0
2674686,2020-11-22,Morelos,4.0
2674687,2020-11-23,Morelos,10.0
2674688,2020-11-24,Morelos,11.0
2674689,2020-11-25,Morelos,11.0
2674690,2020-11-26,Morelos,11.0
2674691,2020-11-27,Morelos,11.0
2674692,2020-11-28,Morelos,6.0
2674693,2020-11-29,Morelos,4.0
2674694,2020-11-30,Morelos,10.0
2674695,2020-12-01,Morelos,10.0
2674696,2020-12-02,Morelos,10.0
2674697,2020-12-03,Morelos,11.0
2674698,2020-12-04,Morelos,10.0
2674699,2020-12-05,Morelos,5.0
2674700,2020-12-06,Morelos,4.0
2674701,2020-12-07,Morelos,10.0
2674702,2020-12-08,Morelos,10.0
2674703,2020-12-09,Morelos,11.0
2674704,2020-12-10,Morelos,10.0
2674705,2020-12-11,Morelos,10.0
2674706,2020-12-12,Morelos,7.0
2674707,2020-12-13,Morelos,4.0
2674708,2020-12-14,Morelos,10.0
2674709,2020-12-15,Morelos,9.0
2674710,2020-12-16,Morelos,10.0
2674711,2020-12-17,Morelos,10.0
2674712,2020-12-18,Morelos,10.0
2674713,2020-12-19,Morelos,6.0
2674714,2020-12-20,Morelos,4.0
2674715,2020-12-21,Morelos,8.0
2674716,2020-12-22,Morelos,8.0
2674717,2020-12-23,Morelos,8.0
2674718,2020-12-24,Morelos,8.0
2674719,2020-12-25,Morelos,21.0
2674720,2020-12-26,Morelos,12.0
2674721,2020-12-27,Morelos,9.0
2674722,2020-12-28,Morelos,12.0
2674723,2020-12-29,Morelos,12.0
2674724,2020-12-30,Morelos,11.0
2674725,2020-12-31,Morelos,9.0
2674840,2020-02-16,Nayarit,-1.0
2674841,2020-02-17,Nayarit,-1.0
2674842,2020-02-18,Nayarit,-1.0
2674843,2020-02-19,Nayarit,-2.0
2674844,2020-02-20,Nayarit,0.0
2674845,2020-02-21,Nayarit,-2.0
2674846,2020-02-22,Nayarit,0.0
2674847,2020-02-23,Nayarit,0.0
2674848,2020-02-24,Nayarit,-2.0
2674849,2020-02-25,Nayarit,-2.0
2674850,2020-02-26,Nayarit,-1.0
2674851,2020-02-27,Nayarit,0.0
2674852,2020-02-28,Nayarit,-2.0
2674853,2020-02-29,Nayarit,0.0
2674854,2020-03-01,Nayarit,-1.0
2674855,2020-03-02,Nayarit,-1.0
2674856,2020-03-03,Nayarit,-1.0
2674857,2020-03-04,Nayarit,-1.0
2674858,2020-03-05,Nayarit,-1.0
2674859,2020-03-06,Nayarit,-2.0
2674860,2020-03-07,Nayarit,-1.0
2674861,2020-03-08,Nayarit,0.0
2674862,2020-03-09,Nayarit,6.0
2674863,2020-03-10,Nayarit,-2.0
2674864,2020-03-11,Nayarit,-2.0
2674865,2020-03-12,Nayarit,-2.0
2674866,2020-03-13,Nayarit,-1.0
2674867,2020-03-14,Nayarit,-2.0
2674868,2020-03-15,Nayarit,-2.0
2674869,2020-03-16,Nayarit,8.0
2674870,2020-03-17,Nayarit,1.0
2674871,2020-03-18,Nayarit,6.0
2674872,2020-03-19,Nayarit,8.0
2674873,2020-03-20,Nayarit,10.0
2674874,2020-03-21,Nayarit,10.0
2674875,2020-03-22,Nayarit,10.0
2674876,2020-03-23,Nayarit,13.0
2674877,2020-03-24,Nayarit,14.0
2674878,2020-03-25,Nayarit,14.0
2674879,2020-03-26,Nayarit,15.0
2674880,2020-03-27,Nayarit,16.0
2674881,2020-03-28,Nayarit,13.0
2674882,2020-03-29,Nayarit,12.0
2674883,2020-03-30,Nayarit,14.0
2674884,2020-03-31,Nayarit,14.0
2674885,2020-04-01,Nayarit,15.0
2674886,2020-04-02,Nayarit,16.0
2674887,2020-04-03,Nayarit,18.0
2674888,2020-04-04,Nayarit,15.0
2674889,2020-04-05,Nayarit,14.0
2674890,2020-04-06,Nayarit,18.0
2674891,2020-04-07,Nayarit,17.0
2674892,2020-04-08,Nayarit,17.0
2674893,2020-04-09,Nayarit,21.0
2674894,2020-04-10,Nayarit,26.0
2674895,2020-04-11,Nayarit,21.0
2674896,2020-04-12,Nayarit,16.0
2674897,2020-04-13,Nayarit,19.0
2674898,2020-04-14,Nayarit,19.0
2674899,2020-04-15,Nayarit,18.0
2674900,2020-04-16,Nayarit,19.0
2674901,2020-04-17,Nayarit,22.0
2674902,2020-04-18,Nayarit,18.0
2674903,2020-04-19,Nayarit,15.0
2674904,2020-04-20,Nayarit,20.0
2674905,2020-04-21,Nayarit,20.0
2674906,2020-04-22,Nayarit,20.0
2674907,2020-04-23,Nayarit,21.0
2674908,2020-04-24,Nayarit,23.0
2674909,2020-04-25,Nayarit,19.0
2674910,2020-04-26,Nayarit,16.0
2674911,2020-04-27,Nayarit,21.0
2674912,2020-04-28,Nayarit,14.0
2674913,2020-04-29,Nayarit,19.0
2674914,2020-04-30,Nayarit,17.0
2674915,2020-05-01,Nayarit,24.0
2674916,2020-05-02,Nayarit,18.0
2674917,2020-05-03,Nayarit,15.0
2674918,2020-05-04,Nayarit,19.0
2674919,2020-05-05,Nayarit,19.0
2674920,2020-05-06,Nayarit,19.0
2674921,2020-05-07,Nayarit,20.0
2674922,2020-05-08,Nayarit,21.0
2674923,2020-05-09,Nayarit,17.0
2674924,2020-05-10,Nayarit,11.0
2674925,2020-05-11,Nayarit,19.0
2674926,2020-05-12,Nayarit,19.0
2674927,2020-05-13,Nayarit,19.0
2674928,2020-05-14,Nayarit,20.0
2674929,2020-05-15,Nayarit,20.0
2674930,2020-05-16,Nayarit,17.0
2674931,2020-05-17,Nayarit,14.0
2674932,2020-05-18,Nayarit,18.0
2674933,2020-05-19,Nayarit,18.0
2674934,2020-05-20,Nayarit,18.0
2674935,2020-05-21,Nayarit,19.0
2674936,2020-05-22,Nayarit,20.0
2674937,2020-05-23,Nayarit,15.0
2674938,2020-05-24,Nayarit,13.0
2674939,2020-05-25,Nayarit,18.0
2674940,2020-05-26,Nayarit,17.0
2674941,2020-05-27,Nayarit,18.0
2674942,2020-05-28,Nayarit,18.0
2674943,2020-05-29,Nayarit,19.0
2674944,2020-05-30,Nayarit,14.0
2674945,2020-05-31,Nayarit,12.0
2674946,2020-06-01,Nayarit,15.0
2674947,2020-06-02,Nayarit,15.0
2674948,2020-06-03,Nayarit,15.0
2674949,2020-06-04,Nayarit,16.0
2674950,2020-06-05,Nayarit,18.0
2674951,2020-06-06,Nayarit,13.0
2674952,2020-06-07,Nayarit,11.0
2674953,2020-06-08,Nayarit,16.0
2674954,2020-06-09,Nayarit,15.0
2674955,2020-06-10,Nayarit,15.0
2674956,2020-06-11,Nayarit,16.0
2674957,2020-06-12,Nayarit,16.0
2674958,2020-06-13,Nayarit,12.0
2674959,2020-06-14,Nayarit,10.0
2674960,2020-06-15,Nayarit,13.0
2674961,2020-06-16,Nayarit,13.0
2674962,2020-06-17,Nayarit,13.0
2674963,2020-06-18,Nayarit,14.0
2674964,2020-06-19,Nayarit,13.0
2674965,2020-06-20,Nayarit,10.0
2674966,2020-06-21,Nayarit,7.0
2674967,2020-06-22,Nayarit,14.0
2674968,2020-06-23,Nayarit,14.0
2674969,2020-06-24,Nayarit,14.0
2674970,2020-06-25,Nayarit,15.0
2674971,2020-06-26,Nayarit,17.0
2674972,2020-06-27,Nayarit,12.0
2674973,2020-06-28,Nayarit,10.0
2674974,2020-06-29,Nayarit,14.0
2674975,2020-06-30,Nayarit,13.0
2674976,2020-07-01,Nayarit,13.0
2674977,2020-07-02,Nayarit,14.0
2674978,2020-07-03,Nayarit,14.0
2674979,2020-07-04,Nayarit,11.0
2674980,2020-07-05,Nayarit,9.0
2674981,2020-07-06,Nayarit,13.0
2674982,2020-07-07,Nayarit,15.0
2674983,2020-07-08,Nayarit,14.0
2674984,2020-07-09,Nayarit,14.0
2674985,2020-07-10,Nayarit,15.0
2674986,2020-07-11,Nayarit,11.0
2674987,2020-07-12,Nayarit,10.0
2674988,2020-07-13,Nayarit,13.0
2674989,2020-07-14,Nayarit,13.0
2674990,2020-07-15,Nayarit,12.0
2674991,2020-07-16,Nayarit,14.0
2674992,2020-07-17,Nayarit,14.0
2674993,2020-07-18,Nayarit,11.0
2674994,2020-07-19,Nayarit,9.0
2674995,2020-07-20,Nayarit,13.0
2674996,2020-07-21,Nayarit,13.0
2674997,2020-07-22,Nayarit,13.0
2674998,2020-07-23,Nayarit,14.0
2674999,2020-07-24,Nayarit,15.0
2675000,2020-07-25,Nayarit,11.0
2675001,2020-07-26,Nayarit,10.0
2675002,2020-07-27,Nayarit,16.0
2675003,2020-07-28,Nayarit,14.0
2675004,2020-07-29,Nayarit,13.0
2675005,2020-07-30,Nayarit,14.0
2675006,2020-07-31,Nayarit,14.0
2675007,2020-08-01,Nayarit,10.0
2675008,2020-08-02,Nayarit,8.0
2675009,2020-08-03,Nayarit,13.0
2675010,2020-08-04,Nayarit,12.0
2675011,2020-08-05,Nayarit,12.0
2675012,2020-08-06,Nayarit,12.0
2675013,2020-08-07,Nayarit,13.0
2675014,2020-08-08,Nayarit,10.0
2675015,2020-08-09,Nayarit,8.0
2675016,2020-08-10,Nayarit,11.0
2675017,2020-08-11,Nayarit,12.0
2675018,2020-08-12,Nayarit,12.0
2675019,2020-08-13,Nayarit,12.0
2675020,2020-08-14,Nayarit,12.0
2675021,2020-08-15,Nayarit,8.0
2675022,2020-08-16,Nayarit,7.0
2675023,2020-08-17,Nayarit,11.0
2675024,2020-08-18,Nayarit,12.0
2675025,2020-08-19,Nayarit,12.0
2675026,2020-08-20,Nayarit,12.0
2675027,2020-08-21,Nayarit,13.0
2675028,2020-08-22,Nayarit,9.0
2675029,2020-08-23,Nayarit,7.0
2675030,2020-08-24,Nayarit,12.0
2675031,2020-08-25,Nayarit,12.0
2675032,2020-08-26,Nayarit,12.0
2675033,2020-08-27,Nayarit,12.0
2675034,2020-08-28,Nayarit,13.0
2675035,2020-08-29,Nayarit,9.0
2675036,2020-08-30,Nayarit,8.0
2675037,2020-08-31,Nayarit,11.0
2675038,2020-09-01,Nayarit,11.0
2675039,2020-09-02,Nayarit,11.0
2675040,2020-09-03,Nayarit,12.0
2675041,2020-09-04,Nayarit,12.0
2675042,2020-09-05,Nayarit,8.0
2675043,2020-09-06,Nayarit,8.0
2675044,2020-09-07,Nayarit,12.0
2675045,2020-09-08,Nayarit,12.0
2675046,2020-09-09,Nayarit,11.0
2675047,2020-09-10,Nayarit,12.0
2675048,2020-09-11,Nayarit,11.0
2675049,2020-09-12,Nayarit,8.0
2675050,2020-09-13,Nayarit,7.0
2675051,2020-09-14,Nayarit,11.0
2675052,2020-09-15,Nayarit,9.0
2675053,2020-09-16,Nayarit,18.0
2675054,2020-09-17,Nayarit,12.0
2675055,2020-09-18,Nayarit,12.0
2675056,2020-09-19,Nayarit,9.0
2675057,2020-09-20,Nayarit,8.0
2675058,2020-09-21,Nayarit,12.0
2675059,2020-09-22,Nayarit,12.0
2675060,2020-09-23,Nayarit,12.0
2675061,2020-09-24,Nayarit,13.0
2675062,2020-09-25,Nayarit,13.0
2675063,2020-09-26,Nayarit,9.0
2675064,2020-09-27,Nayarit,7.0
2675065,2020-09-28,Nayarit,12.0
2675066,2020-09-29,Nayarit,12.0
2675067,2020-09-30,Nayarit,10.0
2675068,2020-10-01,Nayarit,10.0
2675069,2020-10-02,Nayarit,10.0
2675070,2020-10-03,Nayarit,6.0
2675071,2020-10-04,Nayarit,4.0
2675072,2020-10-05,Nayarit,9.0
2675073,2020-10-06,Nayarit,10.0
2675074,2020-10-07,Nayarit,10.0
2675075,2020-10-08,Nayarit,11.0
2675076,2020-10-09,Nayarit,11.0
2675077,2020-10-10,Nayarit,7.0
2675078,2020-10-11,Nayarit,6.0
2675079,2020-10-12,Nayarit,12.0
2675080,2020-10-13,Nayarit,11.0
2675081,2020-10-14,Nayarit,11.0
2675082,2020-10-15,Nayarit,11.0
2675083,2020-10-16,Nayarit,11.0
2675084,2020-10-17,Nayarit,7.0
2675085,2020-10-18,Nayarit,5.0
2675086,2020-10-19,Nayarit,11.0
2675087,2020-10-20,Nayarit,11.0
2675088,2020-10-21,Nayarit,11.0
2675089,2020-10-22,Nayarit,11.0
2675090,2020-10-23,Nayarit,11.0
2675091,2020-10-24,Nayarit,7.0
2675092,2020-10-25,Nayarit,5.0
2675093,2020-10-26,Nayarit,11.0
2675094,2020-10-27,Nayarit,11.0
2675095,2020-10-28,Nayarit,10.0
2675096,2020-10-29,Nayarit,11.0
2675097,2020-10-30,Nayarit,10.0
2675098,2020-10-31,Nayarit,6.0
2675099,2020-11-01,Nayarit,4.0
2675100,2020-11-02,Nayarit,11.0
2675101,2020-11-03,Nayarit,10.0
2675102,2020-11-04,Nayarit,10.0
2675103,2020-11-05,Nayarit,11.0
2675104,2020-11-06,Nayarit,11.0
2675105,2020-11-07,Nayarit,7.0
2675106,2020-11-08,Nayarit,5.0
2675107,2020-11-09,Nayarit,10.0
2675108,2020-11-10,Nayarit,10.0
2675109,2020-11-11,Nayarit,10.0
2675110,2020-11-12,Nayarit,10.0
2675111,2020-11-13,Nayarit,9.0
2675112,2020-11-14,Nayarit,5.0
2675113,2020-11-15,Nayarit,3.0
2675114,2020-11-16,Nayarit,12.0
2675115,2020-11-17,Nayarit,8.0
2675116,2020-11-18,Nayarit,9.0
2675117,2020-11-19,Nayarit,10.0
2675118,2020-11-20,Nayarit,10.0
2675119,2020-11-21,Nayarit,6.0
2675120,2020-11-22,Nayarit,4.0
2675121,2020-11-23,Nayarit,10.0
2675122,2020-11-24,Nayarit,10.0
2675123,2020-11-25,Nayarit,9.0
2675124,2020-11-26,Nayarit,10.0
2675125,2020-11-27,Nayarit,10.0
2675126,2020-11-28,Nayarit,6.0
2675127,2020-11-29,Nayarit,4.0
2675128,2020-11-30,Nayarit,9.0
2675129,2020-12-01,Nayarit,9.0
2675130,2020-12-02,Nayarit,9.0
2675131,2020-12-03,Nayarit,9.0
2675132,2020-12-04,Nayarit,11.0
2675133,2020-12-05,Nayarit,5.0
2675134,2020-12-06,Nayarit,4.0
2675135,2020-12-07,Nayarit,9.0
2675136,2020-12-08,Nayarit,9.0
2675137,2020-12-09,Nayarit,9.0
2675138,2020-12-10,Nayarit,9.0
2675139,2020-12-11,Nayarit,8.0
2675140,2020-12-12,Nayarit,5.0
2675141,2020-12-13,Nayarit,4.0
2675142,2020-12-14,Nayarit,8.0
2675143,2020-12-15,Nayarit,7.0
2675144,2020-12-16,Nayarit,7.0
2675145,2020-12-17,Nayarit,7.0
2675146,2020-12-18,Nayarit,7.0
2675147,2020-12-19,Nayarit,3.0
2675148,2020-12-20,Nayarit,2.0
2675149,2020-12-21,Nayarit,6.0
2675150,2020-12-22,Nayarit,5.0
2675151,2020-12-23,Nayarit,4.0
2675152,2020-12-24,Nayarit,3.0
2675153,2020-12-25,Nayarit,13.0
2675154,2020-12-26,Nayarit,8.0
2675155,2020-12-27,Nayarit,4.0
2675156,2020-12-28,Nayarit,8.0
2675157,2020-12-29,Nayarit,8.0
2675158,2020-12-30,Nayarit,8.0
2675159,2020-12-31,Nayarit,5.0
2675274,2020-02-16,Nuevo Leon,-1.0
2675275,2020-02-17,Nuevo Leon,-2.0
2675276,2020-02-18,Nuevo Leon,-2.0
2675277,2020-02-19,Nuevo Leon,1.0
2675278,2020-02-20,Nuevo Leon,1.0
2675279,2020-02-21,Nuevo Leon,0.0
2675280,2020-02-22,Nuevo Leon,0.0
2675281,2020-02-23,Nuevo Leon,0.0
2675282,2020-02-24,Nuevo Leon,-2.0
2675283,2020-02-25,Nuevo Leon,-2.0
2675284,2020-02-26,Nuevo Leon,0.0
2675285,2020-02-27,Nuevo Leon,0.0
2675286,2020-02-28,Nuevo Leon,-3.0
2675287,2020-02-29,Nuevo Leon,-3.0
2675288,2020-03-01,Nuevo Leon,-2.0
2675289,2020-03-02,Nuevo Leon,-2.0
2675290,2020-03-03,Nuevo Leon,-2.0
2675291,2020-03-04,Nuevo Leon,-1.0
2675292,2020-03-05,Nuevo Leon,-1.0
2675293,2020-03-06,Nuevo Leon,-3.0
2675294,2020-03-07,Nuevo Leon,-2.0
2675295,2020-03-08,Nuevo Leon,-1.0
2675296,2020-03-09,Nuevo Leon,7.0
2675297,2020-03-10,Nuevo Leon,-1.0
2675298,2020-03-11,Nuevo Leon,-1.0
2675299,2020-03-12,Nuevo Leon,-1.0
2675300,2020-03-13,Nuevo Leon,-2.0
2675301,2020-03-14,Nuevo Leon,-2.0
2675302,2020-03-15,Nuevo Leon,0.0
2675303,2020-03-16,Nuevo Leon,19.0
2675304,2020-03-17,Nuevo Leon,7.0
2675305,2020-03-18,Nuevo Leon,10.0
2675306,2020-03-19,Nuevo Leon,12.0
2675307,2020-03-20,Nuevo Leon,15.0
2675308,2020-03-21,Nuevo Leon,14.0
2675309,2020-03-22,Nuevo Leon,13.0
2675310,2020-03-23,Nuevo Leon,15.0
2675311,2020-03-24,Nuevo Leon,17.0
2675312,2020-03-25,Nuevo Leon,18.0
2675313,2020-03-26,Nuevo Leon,19.0
2675314,2020-03-27,Nuevo Leon,19.0
2675315,2020-03-28,Nuevo Leon,13.0
2675316,2020-03-29,Nuevo Leon,13.0
2675317,2020-03-30,Nuevo Leon,17.0
2675318,2020-03-31,Nuevo Leon,18.0
2675319,2020-04-01,Nuevo Leon,19.0
2675320,2020-04-02,Nuevo Leon,21.0
2675321,2020-04-03,Nuevo Leon,21.0
2675322,2020-04-04,Nuevo Leon,17.0
2675323,2020-04-05,Nuevo Leon,15.0
